shRNA,Q1,Q2,Q3,Q4,exp
Scml4.2,-0.02,-0.78,1.17,1.61,P15-21_rep2
Scml4.3,0.05,-3.29,-0.01,-0.02,P15-21_rep2
Setd1a.1,0.00,0.00,0.00,0.00,P15-21_rep2
Setd1a.2,1.64,1.07,0.96,1.32,P15-21_rep2
Setd1a.3,0.07,0.48,0.69,1.49,P15-21_rep2
Setd1a.4,0.17,0.17,0.08,0.81,P15-21_rep2
Setd2.1,0.67,0.41,0.88,2.07,P15-21_rep2
Setd2.2,1.50,1.09,1.56,2.28,P15-21_rep2
Setd2.3,1.28,0.92,1.21,2.10,P15-21_rep2
Setd2.4,1.27,1.00,1.43,1.41,P15-21_rep2
Setd3.1,1.20,0.60,1.44,1.36,P15-21_rep2
Setd3.2,-0.02,-3.27,-0.73,-3.63,P15-21_rep2
Setd3.3,1.06,0.93,1.39,1.62,P15-21_rep2
Setd4.1,0.00,0.00,0.00,0.00,P15-21_rep2
Setd4.2,1.49,1.16,1.44,2.08,P15-21_rep2
Setd4.3,0.74,-1.24,0.36,-0.05,P15-21_rep2
Setd4.4,-1.45,-0.13,-2.38,-0.55,P15-21_rep2
Setd5.1,-14.76,0.00,0.00,0.00,P15-21_rep2
Setd5.2,0.85,0.83,1.34,0.92,P15-21_rep2
Setd5.3,0.00,0.00,0.00,0.00,P15-21_rep2
Setd5.4,1.11,0.44,1.30,1.58,P15-21_rep2
Setd7.1,0.76,0.65,1.02,1.45,P15-21_rep2
Setd7.2,0.07,-0.10,-2.90,0.75,P15-21_rep2
Setd8.1,-1.60,-4.68,-6.53,-1.30,P15-21_rep2
Setd8.2,0.43,0.83,0.69,0.03,P15-21_rep2
Setd8.3,1.48,0.86,1.03,1.24,P15-21_rep2
Setd8.4,-2.32,-2.65,0.70,-1.55,P15-21_rep2
Setdb1.1,0.96,0.89,1.17,1.69,P15-21_rep2
Setdb1.2,1.15,1.27,1.61,1.67,P15-21_rep2
Setdb1.3,1.60,0.97,1.43,1.34,P15-21_rep2
Setdb1.4,1.08,0.48,0.88,-0.06,P15-21_rep2
Setdb2.1,-5.58,-1.58,-5.29,-0.55,P15-21_rep2
Setdb2.2,1.13,1.16,0.98,1.55,P15-21_rep2
Setdb2.3,1.61,0.79,0.66,0.47,P15-21_rep2
Setdb2.4,-0.02,-0.10,0.72,0.86,P15-21_rep2
Setmar.1,0.59,0.49,0.86,1.69,P15-21_rep2
Setmar.2,0.34,1.23,1.06,1.68,P15-21_rep2
Setmar.3,-2.00,-0.96,0.03,1.09,P15-21_rep2
Setmar.4,0.60,0.68,0.93,1.28,P15-21_rep2
Sfmbt1.1,0.87,0.59,0.99,1.50,P15-21_rep2
Sfmbt1.2,0.00,-5.75,-5.99,-2.80,P15-21_rep2
Sfmbt1.3,0.77,0.56,1.44,1.44,P15-21_rep2
Sfmbt1.4,1.61,1.16,1.40,2.12,P15-21_rep2
Sfmbt2.1,0.00,0.00,0.00,0.00,P15-21_rep2
Sfmbt2.2,-0.10,0.29,1.56,2.09,P15-21_rep2
Sfmbt2.3,1.62,0.77,-3.80,-1.74,P15-21_rep2
Sgk1.1,0.00,0.00,-8.60,0.00,P15-21_rep2
Sin3a.1,-1.02,-0.17,-8.22,-1.75,P15-21_rep2
Sin3a.2,1.58,0.61,1.38,1.54,P15-21_rep2
Sin3a.3,-2.20,-1.28,0.66,-0.55,P15-21_rep2
Sin3a.4,-1.43,0.45,-4.00,-0.51,P15-21_rep2
Sin3b.1,0.00,-3.47,-5.13,-0.48,P15-21_rep2
Sin3b.2,0.66,-0.37,-0.08,0.75,P15-21_rep2
Sin3b.3,-0.57,-0.05,0.17,-0.44,P15-21_rep2
Sin3b.4,-2.15,-3.72,-2.74,0.26,P15-21_rep2
Sirt1.1,1.00,0.62,1.17,1.62,P15-21_rep2
Sirt1.2,0.94,0.97,1.51,1.30,P15-21_rep2
Sirt1.3,1.64,0.63,1.40,1.72,P15-21_rep2
Sirt1.4,1.04,0.66,1.34,1.51,P15-21_rep2
Sirt3.1,1.10,0.98,0.70,0.74,P15-21_rep2
Sirt3.2,-0.19,-0.71,-6.93,-2.81,P15-21_rep2
Sirt3.3,0.69,-0.46,0.72,1.12,P15-21_rep2
Sirt3.4,0.83,0.46,1.40,1.65,P15-21_rep2
Sirt4.1,0.00,-5.21,1.50,-3.14,P15-21_rep2
Sirt4.2,1.68,1.08,1.44,1.57,P15-21_rep2
Sirt4.3,0.87,-2.49,-2.01,-2.90,P15-21_rep2
Sirt4.4,0.96,-0.06,0.84,1.60,P15-21_rep2
Sirt5.1,1.35,1.03,1.47,1.94,P15-21_rep2
Sirt5.2,1.35,0.76,1.50,1.33,P15-21_rep2
Sirt5.3,0.00,-3.85,0.00,-7.62,P15-21_rep2
Sirt5.4,-1.71,-5.85,1.00,1.21,P15-21_rep2
Sirt6.1,-0.22,0.18,-1.03,0.23,P15-21_rep2
Sirt6.2,0.11,-0.08,0.17,1.15,P15-21_rep2
Sirt6.3,0.00,0.00,0.00,-3.59,P15-21_rep2
Sirt6.4,-1.41,-3.30,0.00,0.12,P15-21_rep2
Sirt7.1,0.82,0.65,1.05,1.60,P15-21_rep2
Sirt7.2,1.62,0.21,1.48,1.25,P15-21_rep2
Sirt7.3,-6.79,-5.69,0.24,1.74,P15-21_rep2
Sirt7.4,1.57,0.63,1.32,2.18,P15-21_rep2
Smarca1.1,1.62,0.63,0.77,2.13,P15-21_rep2
Smarca1.2,0.95,0.75,0.98,2.30,P15-21_rep2
Smarca1.3,0.62,0.73,0.02,0.93,P15-21_rep2
Smarca1.4,-0.11,-0.12,1.01,0.26,P15-21_rep2
Smarca2.1,-1.95,-1.69,-2.64,-3.33,P15-21_rep2
Smarca2.2,1.11,1.16,1.47,2.30,P15-21_rep2
Smarca2.3,-0.08,-4.69,-2.08,-2.37,P15-21_rep2
Smarca4.1,0.25,0.32,1.43,1.29,P15-21_rep2
Smarca4.2,0.63,-0.50,1.03,-0.11,P15-21_rep2
Smarca4.3,1.63,0.92,0.80,1.49,P15-21_rep2
Smarca4.4,-0.08,-0.01,0.71,0.87,P15-21_rep2
Smarca5.1,1.01,0.89,1.20,1.82,P15-21_rep2
Smarca5.2,-5.49,-3.17,-6.77,-3.43,P15-21_rep2
Smarca5.3,-0.22,-0.11,-5.23,-0.08,P15-21_rep2
Smarca5.4,1.31,1.03,0.88,1.30,P15-21_rep2
Smarcb1.2,1.46,1.44,1.47,1.48,P15-21_rep2
Smarcc1.1,1.72,-0.08,1.45,2.01,P15-21_rep2
Smarcc1.2,1.61,0.58,1.37,1.66,P15-21_rep2
Smarcc1.3,1.54,0.68,1.01,1.43,P15-21_rep2
Smarcc2.1,0.00,0.00,0.00,0.00,P15-21_rep2
Smarcc2.2,0.96,-5.28,0.00,-0.86,P15-21_rep2
Smarcc2.3,1.53,-0.06,0.69,0.03,P15-21_rep2
Smarcc2.4,1.24,0.90,0.81,1.69,P15-21_rep2
Smarcd1.1,1.70,0.70,1.40,0.96,P15-21_rep2
Smarcd1.2,0.95,0.42,1.63,1.38,P15-21_rep2
Smarcd1.3,1.33,0.74,1.47,1.66,P15-21_rep2
Smarcd1.4,1.45,1.07,1.23,1.45,P15-21_rep2
Smarcd2.1,0.50,-1.23,0.70,0.01,P15-21_rep2
Smarcd2.2,0.59,-1.36,0.97,0.87,P15-21_rep2
Smarcd2.3,-1.42,-2.24,0.75,-0.56,P15-21_rep2
Smarcd3.1,0.10,-0.09,-2.97,0.69,P15-21_rep2
Smarcd3.2,1.07,0.42,0.98,1.87,P15-21_rep2
Smarcd3.3,1.64,1.06,1.46,2.08,P15-21_rep2
Smarcd3.4,1.39,0.56,1.44,1.38,P15-21_rep2
Smarce1.1,-1.58,-4.01,0.75,-0.08,P15-21_rep2
Smarce1.2,-2.76,0.20,0.88,-0.04,P15-21_rep2
Smarce1.3,-2.83,-0.49,1.37,0.89,P15-21_rep2
Smarce1.4,1.34,0.73,1.21,1.22,P15-21_rep2
Smyd1.1,1.32,-0.10,1.06,1.61,P15-21_rep2
Smyd1.2,0.98,0.15,0.87,1.61,P15-21_rep2
Smyd1.3,0.79,0.67,1.00,1.42,P15-21_rep2
Smyd2.1,1.39,0.79,1.42,2.30,P15-21_rep2
Smyd2.2,1.62,0.45,1.40,1.41,P15-21_rep2
Smyd2.3,1.02,0.22,1.35,0.66,P15-21_rep2
Smyd2.4,-5.29,-3.82,0.00,0.02,P15-21_rep2
Smyd3.1,1.41,0.80,0.99,1.04,P15-21_rep2
Smyd3.2,0.04,1.10,0.65,-0.05,P15-21_rep2
Smyd3.3,-5.01,-5.20,0.00,-2.99,P15-21_rep2
Smyd3.4,1.09,-0.06,-0.01,1.62,P15-21_rep2
Smyd4.1,0.96,0.51,1.13,1.31,P15-21_rep2
Smyd4.2,0.85,0.59,0.92,1.41,P15-21_rep2
Smyd4.3,-2.20,0.78,-1.12,2.27,P15-21_rep2
Smyd4.4,0.86,0.64,1.41,1.57,P15-21_rep2
Smyd5.1,0.55,0.50,0.99,0.96,P15-21_rep2
Smyd5.2,0.97,0.74,-0.52,-0.24,P15-21_rep2
Smyd5.3,-0.19,-1.81,0.72,-1.85,P15-21_rep2
Smyd5.4,0.30,-1.54,1.01,1.39,P15-21_rep2
Sp100.1,0.25,0.39,0.79,1.01,P15-21_rep2
Sp100.2,0.76,0.43,1.06,1.01,P15-21_rep2
Sp100.3,1.31,0.67,1.03,2.05,P15-21_rep2
Sp100.4,1.56,0.81,0.71,0.68,P15-21_rep2
Sp110.1,1.59,1.00,0.90,1.85,P15-21_rep2
Sp110.2,1.22,0.85,0.69,1.16,P15-21_rep2
Sp110.3,1.53,0.81,0.99,1.03,P15-21_rep2
Sp110.4,1.64,-0.11,1.17,2.05,P15-21_rep2
Sp140.1,1.07,0.51,0.73,0.87,P15-21_rep2
Sp140.2,-1.37,0.18,1.17,0.75,P15-21_rep2
Sp140.3,1.54,1.01,1.00,2.04,P15-21_rep2
Sp140.4,1.62,0.80,1.34,1.44,P15-21_rep2
Ssrp1.1,-0.42,0.21,-3.02,-0.16,P15-21_rep2
Ssrp1.2,1.21,0.65,1.00,1.41,P15-21_rep2
Ssrp1.3,0.60,0.55,1.44,1.12,P15-21_rep2
Ssrp1.4,1.54,0.89,1.33,2.11,P15-21_rep2
Supt16h.1,1.62,1.05,1.10,2.07,P15-21_rep2
Supt16h.2,-2.23,-2.63,-6.47,-3.39,P15-21_rep2
Supt16h.3,-2.29,-2.46,-3.34,0.65,P15-21_rep2
Supt16h.4,1.04,0.64,1.15,0.92,P15-21_rep2
Suv39h1.1,-1.95,-0.05,-0.59,1.52,P15-21_rep2
Suv39h1.2,0.39,0.63,1.40,1.40,P15-21_rep2
Suv39h1.3,-0.28,0.20,1.12,2.22,P15-21_rep2
Suv39h1.4,1.57,0.58,1.00,2.05,P15-21_rep2
Suv39h2.1,0.83,0.62,1.52,1.39,P15-21_rep2
Suv39h2.2,0.89,0.67,0.86,1.23,P15-21_rep2
Suv39h2.3,1.06,0.87,1.29,1.38,P15-21_rep2
Suv39h2.4,1.35,0.91,1.45,2.08,P15-21_rep2
Suv420h1.1,-1.37,0.82,0.17,0.12,P15-21_rep2
Suv420h1.2,1.28,0.98,0.80,2.02,P15-21_rep2
Suv420h1.3,0.91,1.04,-6.32,1.67,P15-21_rep2
Suv420h1.4,1.39,1.03,0.31,1.59,P15-21_rep2
Suv420h2.1,1.40,0.87,0.87,-2.90,P15-21_rep2
Suv420h2.2,-0.65,-1.15,-1.94,-3.04,P15-21_rep2
Suv420h2.3,0.44,-0.36,1.04,1.06,P15-21_rep2
Suv420h2.4,-4.74,-0.17,-5.82,-2.90,P15-21_rep2
Suz12.1,0.32,0.72,0.64,1.18,P15-21_rep2
Suz12.2,0.79,-0.03,0.83,0.58,P15-21_rep2
Suz12.3,1.06,0.63,1.22,0.99,P15-21_rep2
Suz12.4,0.97,0.61,-1.24,0.74,P15-21_rep2
Taf1.1,0.00,0.00,-7.62,0.00,P15-21_rep2
Taf1.2,0.68,0.09,0.96,0.93,P15-21_rep2
Taf1.3,0.87,0.64,1.23,1.39,P15-21_rep2
Taf1.4,-4.56,-5.94,0.03,0.00,P15-21_rep2
Taf3.1,1.51,1.08,0.93,2.11,P15-21_rep2
Taf3.2,-2.14,-5.16,-6.26,-3.60,P15-21_rep2
Taf3.3,1.64,0.95,1.46,1.73,P15-21_rep2
Taf3.4,0.85,0.37,1.46,1.33,P15-21_rep2
Tbx21,-2.72,-1.25,-1.77,-0.69,P15-21_rep2
Tbx21.3,-0.58,-0.42,-1.04,-0.35,P15-21_rep2
Tbx21.4,-1.27,-1.45,-0.71,-0.01,P15-21_rep2
Tcea1.1,0.72,-0.14,0.35,1.40,P15-21_rep2
Tcea1.2,-1.43,-1.28,-1.14,1.13,P15-21_rep2
Tcea1.3,0.22,0.61,1.01,1.07,P15-21_rep2
Tcea1.4,1.62,0.88,1.56,2.06,P15-21_rep2
Tdg.1,0.85,-5.46,-2.77,-1.84,P15-21_rep2
Tdg.2,0.96,-1.24,-1.13,-0.51,P15-21_rep2
Tdg.3,0.89,-0.48,-0.43,1.34,P15-21_rep2
Tdg.4,-0.09,-0.15,0.05,0.66,P15-21_rep2
Tet1.1,1.38,-0.66,0.13,-0.02,P15-21_rep2
Tet1.2,1.10,-0.18,0.69,0.82,P15-21_rep2
Tet1.3,0.65,0.20,0.63,1.34,P15-21_rep2
Tet1.4,0.09,-0.42,-6.13,-1.45,P15-21_rep2
Tet2.1,-7.62,0.00,-12.65,0.00,P15-21_rep2
Tet2.2,1.14,-0.15,1.54,1.99,P15-21_rep2
Tet2.3,1.20,0.71,1.50,1.19,P15-21_rep2
Tet2.4,-1.41,-0.93,-2.79,-0.04,P15-21_rep2
Tet3.1,0.69,0.50,0.71,1.88,P15-21_rep2
Tet3.2,1.13,1.23,1.33,1.39,P15-21_rep2
Tet3.3,0.74,-2.43,-3.36,-0.04,P15-21_rep2
Tet3.4,1.62,0.91,1.14,1.58,P15-21_rep2
Trim24.1,-12.65,0.00,-14.56,0.00,P15-21_rep2
Trim24.2,0.50,0.57,1.43,2.24,P15-21_rep2
Trim24.3,0.34,0.56,0.79,1.32,P15-21_rep2
Trim24.4,1.56,0.95,1.06,1.14,P15-21_rep2
Trim28.1,0.74,0.14,-3.59,-0.08,P15-21_rep2
Trim28.2,0.27,-0.65,0.96,0.16,P15-21_rep2
Trim28.3,1.62,0.51,1.37,1.58,P15-21_rep2
Trim28.4,-1.88,-3.73,-3.58,-0.42,P15-21_rep2
Trim33.1,0.19,-0.72,0.49,0.16,P15-21_rep2
Trim33.2,0.62,0.78,-0.55,1.26,P15-21_rep2
Trim33.3,-1.36,0.51,1.05,1.84,P15-21_rep2
Trim33.4,1.27,0.78,1.53,2.00,P15-21_rep2
Trim66.1,1.01,1.16,0.94,0.76,P15-21_rep2
Trim66.3,1.25,-0.08,-0.91,1.26,P15-21_rep2
Trim66.4,-1.83,-0.48,-0.08,1.55,P15-21_rep2
Ube2a.1,1.34,1.15,1.56,1.61,P15-21_rep2
Ube2a.2,0.32,0.65,1.34,1.79,P15-21_rep2
Ube2b.1,0.17,0.61,1.21,1.57,P15-21_rep2
Ube2b.2,0.27,-1.84,-1.08,-0.10,P15-21_rep2
Ube2b.3,1.65,0.63,1.39,2.00,P15-21_rep2
Ube2b.4,0.86,0.54,1.50,1.00,P15-21_rep2
Ube2e1.1,1.30,-7.62,-1.01,1.12,P15-21_rep2
Ube2e1.3,1.53,0.68,1.44,1.86,P15-21_rep2
Ube2e1.4,-2.28,-3.31,-5.30,-3.23,P15-21_rep2
Ube2i.1,1.08,-5.40,1.25,-4.27,P15-21_rep2
Ube2i.2,0.59,0.65,1.01,1.61,P15-21_rep2
Ube2i.3,1.01,0.89,1.13,1.39,P15-21_rep2
Ube2i.4,1.01,0.52,0.67,1.04,P15-21_rep2
Uhrf1.1,1.64,0.71,1.19,1.25,P15-21_rep2
Uhrf1.2,-1.46,-0.19,0.58,0.03,P15-21_rep2
Uhrf1.3,0.52,0.92,1.39,1.98,P15-21_rep2
Uhrf1.4,-6.26,0.72,-2.88,-3.39,P15-21_rep2
Usp22.1,0.26,0.48,1.43,2.04,P15-21_rep2
Usp22.2,0.84,0.75,1.47,1.41,P15-21_rep2
Usp22.3,1.66,1.17,1.00,1.95,P15-21_rep2
Usp22.4,-0.08,-1.24,0.90,0.81,P15-21_rep2
Usp27x.1,1.64,0.80,1.56,1.85,P15-21_rep2
Usp27x.2,1.41,0.48,1.25,1.43,P15-21_rep2
Usp27x.3,0.62,-1.24,0.64,0.25,P15-21_rep2
Usp27x.4,1.01,0.69,1.40,2.27,P15-21_rep2
Usp51.1,0.99,0.01,1.28,0.75,P15-21_rep2
Usp51.2,1.01,0.77,0.95,1.39,P15-21_rep2
Usp51.3,1.40,0.92,0.83,1.29,P15-21_rep2
Usp51.4,1.07,1.18,0.88,1.59,P15-21_rep2
Wbp7.1,0.69,-0.46,-5.73,-1.81,P15-21_rep2
Wbp7.2,0.51,1.09,-0.74,-0.15,P15-21_rep2
Wbp7.3,-2.42,-1.21,-6.27,0.23,P15-21_rep2
Wbp7.4,1.45,0.88,0.91,1.45,P15-21_rep2
Wdr5.1,0.99,1.00,1.44,2.07,P15-21_rep2
Wdr5.2,-1.37,-3.29,-7.14,-1.36,P15-21_rep2
Wdr5.3,-1.53,-12.65,-6.32,-0.05,P15-21_rep2
Wdr5.4,0.28,-1.56,1.04,1.05,P15-21_rep2
Wdr82.1,-14.56,-14.56,-14.76,0.00,P15-21_rep2
Wdr82.2,0.76,0.72,1.42,1.43,P15-21_rep2
Wdr82.3,0.79,0.29,0.69,0.52,P15-21_rep2
Wdr82.4,-1.37,-3.47,0.87,0.17,P15-21_rep2
Whsc1.1,1.59,0.92,0.66,1.00,P15-21_rep2
Whsc1.2,-0.09,0.87,0.65,0.84,P15-21_rep2
Whsc1.3,1.29,0.97,1.03,0.04,P15-21_rep2
Whsc1.4,0.65,0.73,1.26,1.88,P15-21_rep2
Whsc1l1.2,0.88,0.27,0.76,1.70,P15-21_rep2
Whsc1l1.3,0.99,0.67,1.37,1.80,P15-21_rep2
Whsc1l1.4,0.97,0.95,1.10,1.75,P15-21_rep2
Zmynd11.1,1.47,0.54,1.38,2.20,P15-21_rep2
Zmynd11.2,0.81,1.25,0.96,-1.15,P15-21_rep2
Zmynd11.3,-0.25,-0.33,0.71,0.85,P15-21_rep2
Zmynd11.4,1.15,0.31,1.35,1.55,P15-21_rep2
Zmynd8.1,-1.42,-0.25,-2.77,0.72,P15-21_rep2
Zmynd8.2,0.43,-3.30,0.71,-1.36,P15-21_rep2
Zmynd8.3,0.80,0.56,1.40,1.49,P15-21_rep2
Zmynd8.4,0.00,0.00,-6.07,-3.33,P15-21_rep2
Bcl6,6.46,24.19,-9.95,21.05,P8-14_rep1
Bcl6.2,-3.25,17.36,-17.27,0.29,P8-14_rep1
Bcl6.3,11.77,16.21,-5.74,15.09,P8-14_rep1
CD4.1,13.55,1.02,4.81,-38.54,P8-14_rep1
CD4.2,-55.14,-55.14,-42.84,-14.00,P8-14_rep1
CD4.3,-8.37,6.77,-52.84,1.55,P8-14_rep1
CD4.4,7.88,12.29,-2.62,15.23,P8-14_rep1
CDK9.1,10.57,6.77,12.91,4.09,P8-14_rep1
CDK9.2,-10.22,-35.21,5.56,-66.77,P8-14_rep1
CDK9.3,21.39,22.11,24.75,13.20,P8-14_rep1
Ccnt1,3.81,0.16,10.36,-0.52,P8-14_rep1
Ccnt1.2,16.20,10.66,6.83,-3.43,P8-14_rep1
Ccnt1.3,-15.84,-17.03,6.62,-43.20,P8-14_rep1
Ccnt1.4,11.01,2.36,2.71,-45.13,P8-14_rep1
Cd14,-28.52,-66.55,-27.81,-67.31,P8-14_rep1
Cd14.2,-48.29,-40.99,-51.01,-42.62,P8-14_rep1
Cd19,-53.50,-53.50,-67.39,-43.95,P8-14_rep1
Cd19.3,-28.03,-28.03,-73.93,-28.03,P8-14_rep1
Cd19.4,-43.58,-46.95,-62.58,-44.08,P8-14_rep1
Fosb,-65.45,-76.03,-50.41,-76.03,P8-14_rep1
Fosb.2,-34.40,-30.27,-50.95,-42.81,P8-14_rep1
Hes1,-10.84,-10.84,-66.72,-10.84,P8-14_rep1
Hes1.2,-0.26,7.21,-43.39,24.02,P8-14_rep1
Hes1.3,-37.16,-47.73,-55.81,-38.19,P8-14_rep1
Id2,-66.43,-56.14,-55.24,-66.43,P8-14_rep1
Id2.2,-45.67,-45.67,-57.14,-36.13,P8-14_rep1
Id2.3,-36.60,-29.47,-44.60,1.06,P8-14_rep1
Id2.4,-64.27,-64.27,-42.00,-64.27,P8-14_rep1
Id2.5,-49.40,-49.40,-46.01,-49.40,P8-14_rep1
Id3,11.90,13.33,-24.95,5.42,P8-14_rep1
Id3.2,-42.66,-42.66,-73.33,-27.70,P8-14_rep1
Id3.3,-43.92,-54.49,-74.90,-20.18,P8-14_rep1
Id3.4,-1.44,-24.92,-56.04,-18.74,P8-14_rep1
Id3.5,-45.67,-54.08,-55.37,-54.08,P8-14_rep1
Jmjd5.1,-20.86,-18.07,-52.40,-19.40,P8-14_rep1
Jmjd5.2,-0.19,4.43,-46.59,-3.12,P8-14_rep1
Jmjd5.3,6.92,13.86,-42.46,11.66,P8-14_rep1
Jmjd5.4,-19.33,-8.42,-35.06,-13.08,P8-14_rep1
Jmjd6.1,9.42,12.48,-51.99,13.43,P8-14_rep1
Jmjd6.2,-2.35,-2.74,20.91,1.57,P8-14_rep1
Jmjd6.3,-1.06,-9.26,-55.87,-10.58,P8-14_rep1
Jmjd6.4,-35.96,-35.73,8.57,-28.90,P8-14_rep1
Jmjd8.1,0.00,0.00,-42.91,0.00,P8-14_rep1
Jmjd8.2,11.91,0.00,0.00,9.54,P8-14_rep1
Jmjd8.3,0.55,-2.82,-54.63,-13.12,P8-14_rep1
Kat2a.1,-1.65,1.94,-56.27,-1.38,P8-14_rep1
Kat2a.2,0.00,0.00,-66.82,0.00,P8-14_rep1
Kat2a.3,-7.49,-1.02,-21.54,-8.46,P8-14_rep1
Kat2b.1,-10.35,0.79,-22.36,-3.90,P8-14_rep1
Kat2b.2,5.83,11.89,35.71,12.60,P8-14_rep1
Kat2b.3,-7.99,-1.34,-30.45,-4.37,P8-14_rep1
Kat2b.4,-4.96,-18.14,-27.87,-20.97,P8-14_rep1
Kat5.1,-2.48,-6.36,-32.95,3.79,P8-14_rep1
Kat5.2,3.22,7.31,-3.38,8.62,P8-14_rep1
Kat5.3,-3.89,-9.57,-13.87,-15.08,P8-14_rep1
Kat5.4,-6.80,-0.31,-25.26,-1.51,P8-14_rep1
Kdm1a.1,-8.08,3.37,-23.07,0.43,P8-14_rep1
Kdm1a.2,4.94,11.47,-39.56,9.02,P8-14_rep1
Kdm1a.3,0.20,0.03,-15.10,-9.70,P8-14_rep1
Kdm1a.4,-14.37,0.09,-37.21,-3.27,P8-14_rep1
Kdm1b.1,0.71,0.54,-27.33,-4.86,P8-14_rep1
Kdm1b.2,2.82,2.42,-37.64,-0.28,P8-14_rep1
Kdm1b.3,1.91,-9.19,-30.74,4.61,P8-14_rep1
Kdm1b.4,-25.93,-7.09,-42.01,-9.16,P8-14_rep1
Kdm2a.1,5.36,14.74,-51.79,2.93,P8-14_rep1
Kdm2a.2,-18.03,-25.78,-10.99,-15.55,P8-14_rep1
Kdm2a.3,5.74,10.08,-45.50,13.96,P8-14_rep1
Kdm2a.4,-29.15,-31.90,-42.95,-23.07,P8-14_rep1
Kdm2b.1,-68.85,-45.43,-50.94,-47.01,P8-14_rep1
Kdm2b.2,-18.45,-15.82,-28.93,-6.84,P8-14_rep1
Kdm2b.3,-41.60,-36.20,-45.16,-19.94,P8-14_rep1
Kdm2b.4,-34.42,-24.84,-16.10,-33.09,P8-14_rep1
Kdm3a.1,-14.42,-13.54,-11.62,-14.86,P8-14_rep1
Kdm3a.2,-10.41,-0.18,-36.50,-8.23,P8-14_rep1
Kdm3a.3,-8.93,-3.56,-17.60,-5.89,P8-14_rep1
Kdm3a.4,1.74,3.80,-52.49,-15.11,P8-14_rep1
Kdm3b.2,-4.56,-7.25,-19.36,1.53,P8-14_rep1
Kdm3b.3,-12.89,-5.22,-29.63,-6.87,P8-14_rep1
Kdm3b.4,-10.36,-8.66,-27.51,-9.71,P8-14_rep1
Kdm4a.1,1.80,5.19,-28.18,6.16,P8-14_rep1
Kdm4a.2,-29.11,-21.26,-59.73,-28.31,P8-14_rep1
Kdm4a.3,8.39,9.32,-14.24,10.95,P8-14_rep1
Kdm4a.4,4.94,-11.24,-42.90,5.94,P8-14_rep1
Kdm4b.1,-4.71,-13.12,-78.73,1.02,P8-14_rep1
Kdm4b.2,0.00,0.00,-36.64,9.54,P8-14_rep1
Kdm4b.3,-22.90,-22.90,-79.85,-13.36,P8-14_rep1
Kdm4c.1,-0.27,-1.11,-5.85,-2.48,P8-14_rep1
Kdm4c.2,3.84,6.35,-19.53,7.11,P8-14_rep1
Kdm4c.3,10.92,17.61,-6.84,15.53,P8-14_rep1
Kdm4c.4,-20.94,-10.08,-46.62,-13.87,P8-14_rep1
Kdm4d.1,8.84,10.01,-30.95,8.43,P8-14_rep1
Kdm4d.2,-4.27,6.85,-28.42,13.67,P8-14_rep1
Kdm4d.3,-15.61,-18.53,-54.46,-17.61,P8-14_rep1
Kdm4d.4,9.74,3.25,-25.98,3.19,P8-14_rep1
Kdm5a.1,8.75,10.74,-36.88,9.67,P8-14_rep1
Kdm5a.2,4.69,5.20,-21.50,6.46,P8-14_rep1
Kdm5a.3,-23.56,-12.45,16.36,-10.66,P8-14_rep1
Kdm5a.4,9.30,4.79,-44.11,7.12,P8-14_rep1
Kdm5b.1,-5.01,0.19,-7.02,17.47,P8-14_rep1
Kdm5b.2,3.28,10.06,-54.92,4.41,P8-14_rep1
Kdm5b.3,-11.29,-6.94,-25.06,-13.85,P8-14_rep1
Kdm5b.4,4.20,7.24,-52.57,6.20,P8-14_rep1
Kdm5c.1,-0.05,-5.28,-22.90,3.17,P8-14_rep1
Kdm5c.2,-5.78,-9.30,35.43,-5.47,P8-14_rep1
Kdm5c.3,-11.20,-12.19,-33.36,4.29,P8-14_rep1
Kdm5c.4,-9.51,-15.96,-26.36,-11.89,P8-14_rep1
Kdm5d.1,-13.42,-11.62,-35.12,-9.84,P8-14_rep1
Kdm5d.2,-2.54,-3.49,-31.56,-7.23,P8-14_rep1
Kdm5d.3,14.17,14.36,-34.99,16.16,P8-14_rep1
Kdm5d.4,-3.87,-18.20,-46.77,-2.21,P8-14_rep1
Kdm6a.1,6.17,-0.94,-39.15,3.43,P8-14_rep1
Kdm6a.2,-12.27,-12.04,-24.19,-14.60,P8-14_rep1
Kdm6a.3,0.55,0.52,-28.82,4.26,P8-14_rep1
Kdm6a.4,14.05,9.80,-38.41,8.12,P8-14_rep1
Kdm6b.1,-30.16,-28.58,-27.98,-1.38,P8-14_rep1
Kdm6b.2,-14.51,-29.46,-34.28,-20.30,P8-14_rep1
Kdm6b.3,-12.06,-9.04,-8.98,-7.05,P8-14_rep1
Kdm6b.4,-20.26,-7.75,17.69,-24.22,P8-14_rep1
Klf12,-68.82,-68.82,-50.04,-44.10,P8-14_rep1
Klf12.4,-61.42,-61.42,-59.15,-42.80,P8-14_rep1
Klf12.5,-53.32,-48.93,-33.57,-54.35,P8-14_rep1
Klf2,-74.77,-33.48,-62.52,-34.62,P8-14_rep1
Klf2.2,-53.22,-61.63,-67.96,-49.84,P8-14_rep1
Klf2.3,-51.81,-51.81,-43.44,-51.81,P8-14_rep1
Klf2.4,-17.73,-17.73,-56.65,-8.19,P8-14_rep1
Klf2.5,-28.10,-36.50,-60.58,-36.50,P8-14_rep1
