x,8805|TRIM24|O15164,6119|RPA3|P35244,84678|KDM2B|Q8NHM5,3431|SP110|Q9HB58,196528|ARID2|Q68CP9,84661|DPY30|Q9C005,57492|ARID1B|Q8NFD5,51780|KDM3B|Q7LBC6,55274|PHF10|Q8WUB8,11107|PRDM5|Q9NQX1,1912|PHC2|Q8IXK0,3720|JARID2|Q92833,6595|SMARCA2|P51531,30827|CXXC1|Q9P0U4,6749|SSRP1|Q08945,10943|MSL3|Q8N5Y2,80854|SETD7|Q8WTS6,79831|KDM8|Q8N371,57713|SFMBT2|Q5VUG0,84759|PCGF1|Q9BSM1,23476|BRD4|O60885,9219|MTA2|O94776,10919|EHMT2|Q96KQ7,4221|MEN1|O00255,10933|MORF4L1|Q9UBU8,63976|PRDM16|Q9HAZ2,57504|MTA3|Q9BTC8,84148|KAT8|Q9H7Z6,91133|L3MBTL4|Q8NA19,5431|POLR2B|P30876,55140|ELP3|Q9H9T3,80335|WDR82|Q6UXN9,10389|SCML2|Q9UQR0,10771|ZMYND11|Q15326,4673|NAP1L1|P55209,2146|EZH2|Q15910,11108|PRDM4|Q9UKN5,54620|FBXL19|Q6PCT2,29117|BRD7|Q9NPI1,8467|SMARCA5|O60264,3065|HDAC1|Q13547,26038|CHD5|Q8TDI0,8726|EED|O75530,9329|GTF3C4|Q9UKN8,23613|ZMYND8|Q9ULU4,22992|KDM2A|Q9Y2K7,142|PARP1|P09874,10013|HDAC6|Q9UBN7,54617|INO80|Q9ULG1,9810|RNF40|O75150,9869|SETDB1|Q15047,9682|KDM4A|O75164,8085|MLL2|O14686,23028|KDM1A|O60341,9739|SETD1A|O15047,84108|PCGF6|Q9BYE7,23569|PADI4|Q9UM07,3015|H2AFZ|P0C0S5,26147|PHF19|Q5T6S3,1911|PHC1|P78364,54904|WHSC1L1|Q9BZ95,10419|PRMT5|O14744,3276|PRMT1|Q99873,23246|BOP1|Q14137,6045|RNF2|Q99496,387893|SETD8|Q9NQR1,23411|SIRT1|Q96EB6,6597|SMARCA4|P51532,83746|L3MBTL2|Q969R5,8520|HAT1|O14929,2145|EZH1|Q92800,51230|PHF20|Q9BVI0,5563|PRKAA2|P54646,55193|PBRM1|Q86U86,6601|SMARCC2|Q8TAQ2,80012|PHC3|Q8NDX5,10765|KDM5B|Q9UGL1,54093|SETD4|Q9NVD3,79960|PHF17|Q6IE81,11143|KAT7|O95251,8289|ARID1A|O14497,26013|L3MBTL1|Q9Y468,11091|WDR5|P61964,6419|SETMAR|Q53H47,23466|CBX6|O95503,23774|BRD1|O95696,10902|BRD8|Q9H0E9,5252|PHF1|O43189,5927|KDM5A|P29375,23135|KDM6B|O15054,51460|SFMBT1|Q9UHJ3,84444|DOT1L|Q8TEK3,546|ATRX|P46100,8242|KDM5C|P41229,23030|KDM4B|O94953,6603|SMARCD2|Q92925,6672|SP100|P23497,55693|KDM4D|Q6B0I6,60|ACTB|P60709,23309|SIN3B|O75182,1105|CHD1|O14646,64754|SMYD3|Q9H7B4,10322|SMYD5|Q6GMV2,57634|EP400|Q96L91,80853|JHDM1D|Q6ZMT4,2289|FKBP5|Q13451,22955|SCMH1|Q96GD3,65980|BRD9|Q9H8M2,10196|PRMT3|O60678,25942|SIN3A|Q96ST3,2965|GTF2H1|P32780,1107|CHD3|Q12873,23081|KDM4C|Q9H3R0,8208|CHAF1B|Q13112,56979|PRDM9|Q9NQV7,84456|L3MBTL3|Q96JM7,5110|PCMT1|P22061,6015|RING1|Q06587,27154|BRPF3|Q9ULD4,23133|PHF8|Q9UPP1,389856|USP27X|A6NNY8,54623|PAF1|Q8N7H5,158880|USP51|Q70EK9,3066|HDAC2|Q92769,84289|ING5|Q8WYH8,1108|CHD4|Q14839,6594|SMARCA1|P28370,3054|HCFC1|P51610,8535|CBX4|O00257,639|PRDM1|O75626,84733|CBX2|Q14781,2186|BPTF|Q12830,5931|RBBP7|Q16576,10498|CARM1|Q86X55,7468|WHSC1|O96028,56981|PRDM11|Q9NQV5,8930|MBD4|O95243,57680|CHD8|Q9HCK8,58508|MLL3|Q8NEZ4,51105|PHF20L1|A8MW92,23492|CBX7|O95931,11335|CBX3|Q13185,10036|CHAF1A|Q13111,53615|MBD3|O95983,27125|AFF4|Q9UHB7,6596|HLTF|Q14527,59336|PRDM13|Q9H4Q3,84787|SUV420H2|Q86Y97,6604|SMARCD3|Q6STE5,7290|HIRA|P54198,57332|CBX8|Q9HC52,7319|UBE2A|P49459,7403|KDM6A|O15550,56950|SMYD2|Q9NRG4,10155|TRIM28|Q13263,8850|KAT2B|Q92831,6605|SMARCE1|Q969G3,22823|MTF2|Q9Y483,4204|MECP2|P51608,150572|SMYD1|Q8NB12,55818|KDM3A|Q9Y4C1,2648|KAT2A|Q92830,10951|CBX1|P83916,23522|KAT6B|Q8WYB5,22976|PAXIP1|Q6ZW49,9070|ASH2L|Q9UBL3,64324|NSD1|Q96L73,114826|SMYD4|Q8IYR2,11168|PSIP1|O75475,2122|MECOM|Q13465,4152|MBD1|Q9UIS9,9611|NCOR1|O75376,4299|AFF1|P51825,648|BMI1|P35226,2962|GTF2F1|P35269,1106|CHD2|O14647,5929|RBBP5|Q15291,6602|SMARCD1|Q96GM5,22933|SIRT2|Q8IXJ6,8932|MBD2|Q9UBB5,6046|BRD2|P25440,672|BRCA1|P38398,11198|SUPT16H|Q9Y5B9,6839|SUV39H1|O43463,79813|EHMT1|Q9H9B1,51592|TRIM33|Q9UPN9,56341|PRMT8|Q9NR22,5928|RBBP4|Q09028,65094|JMJD4|Q9H9V9,7994|KAT6A|Q92794,55929|DMAP1|Q9NPF5,9031|BAZ1B|Q9UIG0,11176|BAZ2A|Q9UIF9,7799|PRDM2|Q13029,51147|ING4|Q9UNL4,23326|USP22|Q9UPT9,6599|SMARCC1|Q92922,7862|BRPF1|P55201,3275|PRMT2|P55345,23468|CBX5|P45973,84333|PCGF5|Q86SE9,51111|SUV420H1|Q4FZB7,23210|JMJD6|Q6NYC1,6598|SMARCB1|Q12824,9112|MTA1|Q13330,86|ACTL6A|O96019,23512|SUZ12|Q15022,7703|PCGF2|P35227,6304|SATB1|Q01826
6045|RNF2|Q99496,0,0.006344213,31.23452004,0.656765884,0,0.039352839,0.138358627,0,0,0,32.46639582,0,0,3.120212613,0.284366318,0,0,0.798180106,0,30.97370573,0.448395425,0,2.121114024,3.05727983,0,0,0,3.361261226,0,0.001225966,0,0.892782607,4.44044948,0,0.049752745,0.014935646,0,0,0.043329439,0.515943559,0.325836332,0,0,0.005930551,0,0.515838704,0.000134,0,0,0,1.121810875,0,0.848836291,0,2.092391076,38.11841381,0,2.98e-11,0,24.85192276,0.543327244,6.82e-18,1.61e-07,0,0,0,0,0.343905316,36.05409201,0,0,5.43852091,0.787627599,0.133312454,0.406794837,26.01458297,0,0,0,0.013114495,0,0,15.86043357,0,23.54699306,0,0,0,0,0,0,0,0,0,0,0.066611987,0,0.377109662,1.1e-18,0,1.597303875,0,0,0,0,0,33.05482326,0,0,0,0,0,1.699475365,0.784696963,0,0,0.000247,49.38912061,0,0,0,0,0,1.404261576,0,0.746144449,0.186519008,2.912096398,7.496392598,0,20.30774024,0,0.001445581,0,0,0,0,0,1.48245647,5.449471231,28.71919582,20.60971998,1.004590613,0,0.331354636,0,0,0.924498017,0,0,66.64473068,0,1.034644859,0.7196469,0.001870552,0,0.594583807,0,0.783497136,0,0,0,7.323726106,0,1.102264049,0.788509404,0.100155856,0,1.064613159,0,0,0,0,54.12682221,0,2.016480826,1.117649501,0,0,0,0,0,0.66408485,2.834958631,1.623989751,0,0,0.030578319,0,0,0,0.467781777,0,0,0,0,0.264604592,0,0,0.713874304,21.78052779,0,0.150085659,0,0.614747193,0.001166504,0.008382671,31.75294559,0
387893|SETD8|Q9NQR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.268893542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096676081,0,0,0,0,0,0,12.63595575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031890033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913736977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.924744778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.49720903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.312638535,0,0,0,0,0,0,0,0,0
23411|SIRT1|Q96EB6,0,0,0,23.57124282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778833073,0,0,0,0,0,0,0,0,1.224764903,0,0,0,0,0,0.442219941,0,0,0,0,0,0,2.131541913,1.813753969,0,0,0,0,0,0,0.021834982,1.430766028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043921997,0,0,0,0,0,0,0,0,0,0,1.078150302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.405846942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11198578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19260846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6597|SMARCA4|P51532,0,0.054407268,0,0,36.40798292,0.001728739,71.82258884,0,20.05687448,0,0.158496847,0,113.2249749,0,0,0,0,0,0,0,0.333193052,0,0,0,0,0,0,0,0,0.012637287,0,0.034289357,0,0,0.001001483,0,0,0,52.81028033,0.335624042,0.02118471,0,0,0.048136212,0,0,9.47e-07,0,0,0,0,0,0,0,0,0,0,4.96e-11,0,0,0,2.04e-09,0.000507,0,0.343905316,0,0,0,0,0,0,0,0,42.48362375,99.88919902,0,0,0,0,0,114.8643677,0,0.001360457,0,0,0,0,0,0,0,0,0,0,0,0,119.353916,0,1.97587611,0.000249,0,2.096506975,0,0,0,0,0,0,17.59414013,0,0.029549662,0,0,2.016126156,0,0,0,0.139821037,0.004616872,0,0,0,0,0,0.006842003,0,0.041434447,0,0,0.041218938,0,0,0,0.001219112,0,0,0,0,0,0,0,0,0,0,0,1.701018209,0,0,0,96.81033096,0,0,0,0,0,8.11e-05,0,130.5078254,0,0.337303527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657471371,0,131.927933,0,0,0,0,0,0,0,0,0,0.019919437,0,0,0,0.584554492,0,0,0,0,115.1219649,0,0,0,0,0,0.514608286,135.2645569,0.213403128,88.34026342,0,0,0
83746|L3MBTL2|Q969R5,0,0,13.55065223,0,0,0.784462243,0,0,0,0,7.077492783,0,0,7.750282882,0,0,0,0,0,15.34897784,0,0,4.221539093,5.355461615,0,0,0,8.111524529,0,0.235770573,0,0.198583814,1.054761594,0,0,0.132994417,0,0,0,0.016029416,4.329571633,0,0,0,0,1.017374763,0.394491938,0,0,0,1.731021257,0,2.149875883,0,6.154556799,98.90767694,0,9.19e-05,0,11.13152492,4.648440309,3.42e-06,6.17e-07,0,36.05409201,12.63595575,0,0,0,0,0,8.001697725,0,0,0,10.69261131,0,0,0,0,0,0,61.37303147,0,5.550089188,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27e-07,0,0,0,0,0,0,0,6.370055858,0,0,0,0,0,0,9.237009545,0,0,0.001187998,51.99059154,0,0,0,0,0,6.508171391,0,8.951613173,0,7.438047616,1.369824255,0,9.74973588,0,0.016429795,0,0,0,0,0,3.389514803,8.013437362,0,79.86602782,10.13490644,0,0,0,0,0,0,0,9.484686274,0,4.243279553,0.270763351,0.674907382,0,0,0,0,0,0,0,53.8048002,0,2.512193416,3.715034016,0,0,0,0,0,0,0,13.04351261,0,0,4.410959275,0,0,0,0,0,0.100342505,11.34464519,3.19699664,0,0,3.962703605,0,0,0,0.077927264,0,0,0,0,0,0,0,6.037003085,17.3019743,0,0,0,1.786919949,0.004267084,0.098672418,15.72146421,0
8520|HAT1|O14929,0,0,0,0,0,12.22253554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.59263265,0,0,0,0,17.61341884,0,0,0,0,0,0,0,0,9.20740104,0,0,0,5.265378403,4.612354842,8.557466165,10.44555348,0.011379227,0,0,0.000106,0,0,0,0,0,0,0,0.750980661,0,0,0.000521,1.860702781,0,0,0.968571824,0.000572,2.206094975,0,0,0,0,0,0,4.289730154,0,0,0,0,0,0,0,0,0,0,0,1.190841119,0,0,0,0,11.65256125,0,0,0,0,16.44423367,0,0,0,0,0,0.031010069,10.08982968,0,0,0,3.51630927,0,0,0,0,0,12.47034471,0,17.94843268,0,10.90823494,0,0,0,0,0,0,0,0,0,6.508529084,0,11.31292003,11.96744162,0,0,0,0,17.9608596,42.2484863,0,0,0,0,0,0,0,0,5.336115457,7.573672277,22.70854281,2.05616179,0,0,0,0,30.90922409,0,0,0,0,1.65e-05,0,0,10.37990128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.70847776,4.175301776,0,0,0,0,0,0,11.5912349,0,0,1.29879953,0.475499119,0,0,0,0,0,0,0,5.941579394,0,0,0,0,22.15423976,0.069256536,10.38440898,0,0
2145|EZH1|Q92800,0,0,0,0,0,2.620354112,0,0,0,0,0,14.04275916,0,0,0,0,0,0,0,0,0,9.719750658,0,0,0,0,10.53213258,0,0,0,0,0,0,0,0,26.72914684,0,0,0,3.413045982,0.590081594,2.800894711,72.55595504,0.077103123,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61e-05,12.55391969,0,0,0.17945838,0.091209139,0,0,0,0,0,0,4.289730154,0,0,0,0.413718636,0,0,0,0,0,0,0,0,0,0,0,0,0,60.92569037,0,0,0,0,0,0,0,0,0,0,0.000506,3.918833792,0,0,0,0,0,0,0,0,0,4.44004623,1.226884559,10.72299608,0,5.522953161,0,0,0.082954396,0,0,0,0,0,0,3.337486237,0,4.771566078,8.897530349,0,0,0,0,10.73010489,20.37406994,0,0,0,0,0,0,0,0,0,5.913212847,8.436808531,0,0,0,0,0,0,0,0,0,0,0.044988501,0,0,68.4104348,0,0,0,0,10.21955797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.58652086,0,0,0,0,0,0,0,29.41567741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.128192852,0.233389506,75.87472312,0,0
51230|PHF20|Q9BVI0,0,0,0,0,0,6.337419169,0,0,0,0,0,0,0,13.0122682,0,0,0,0,0,0,0,0,0,14.40397407,0,0,0,13.28642128,0,0,0,4.760405898,0,0,0,0,0,0,0,0,3.220902684,0,0,0,0,0,0,0,0,0,0,0,8.512592647,0,11.78404873,8.463750052,0,0,0,0,0,0.022411829,0,0,5.43852091,0,0,0,8.001697725,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31854073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.741619106,0,0,0,0,0,7.224992045,0,0,0,12.77583532,0,0,0,0,0,0,0,0,0,0,12.06063403,17.30648546,0,5.195681134,0,0,0,0,0,0,0,0,0,0,10.19957475,0,0.316009651,0,0,0,0,0,0,0,0,0,8.987729469,9.728167456,0,0,0,0,0,0,0,0,0,0,10.34545059,0,0,0,0,0,0,0,0,0,0,1.116722947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5563|PRKAA2|P54646,0,0,0,4.144374156,0,0,0,0,0,0,2.003863786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.129110759,0,0,0,0,0,0,0,0,0.524062715,0,0,0.006623595,0,0,0,0,0,0,0,0,0,0,0.001851952,0,0,0,0.000102,0,0,0.787627599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24126742,1.776950222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.436194229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.60972858,0.150171795,0,0,0,0,0,0,0,0,0,0,0,1.487741934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55193|PBRM1|Q86U86,0,0,0,0,37.72364655,0.002721895,38.51244842,0,30.27424538,0,0.043283167,1.490090264,47.81972943,0,0.034096145,0,0,0,0,0,0.370883226,0,0.452956183,0,0,0,0,0,0,0,1.388570715,0.046967185,0,0,0.00163491,0.411018021,0,0,54.74629719,0.41480429,0.039270234,0,0.168779683,0.644892204,0,0,7.18e-06,0,0,0,0,0,0,0,0,0,0,3.96e-09,1.168213296,0,0,8.09e-13,0.000702,0,0.133312454,0,0,42.48362375,0,0,0.413718636,0,0,0,39.16505094,0,0,0,0.277622904,0.10126006,45.31826928,0,0.015653302,0,0,0.13398375,0,0.24140005,0,0,0,0,0,0,0,50.9578479,0,1.40080341,2.67e-09,0,0,0,0,0,0,0,0,18.2081715,0,0.174847138,0.311915084,0,0.79349729,0,0,0,0.145681358,0.007388977,0.755711137,0,0,0,0,0.056316976,0.89850807,0.05228585,0,0,0.061265038,0,0,0,0.007721532,0.639637541,0,0,0,0,0,0,0,0.000288,0,0,1.849916462,0,0,0,49.70135865,0,0,0,0,0,0.001810493,0.646514664,51.78918794,0.578054575,0.426740458,0,0,0.875470625,0,0.399250317,0,0,0,0,0.079042667,0,1.010819601,0,0,0,0,0,0.139894032,48.21002067,0,0,1.087524701,0,0.080215565,0,0.578948995,0,0,0.072559501,0,0.766302555,0.684593163,0.385821687,0,0,0,0,42.65500212,0.761894083,0,0.001933418,0,0,0,56.56176457,0.791359954,35.56893546,0.078774541,0,0
6601|SMARCC2|Q8TAQ2,0.446055803,0.019038675,0,0,31.0945467,0.000185,64.27677923,0,21.72593027,0,0.72279092,1.170419781,99.62755261,0,0.043615369,0,0,0.069601772,0,0,0.678839604,0,0.26216753,0,0,0,0,0,0,0.001744038,0,0.585446384,0,0,0.004781879,0.172166944,0,0,44.99575624,0.445758755,0.00176564,0,0.069147038,0.026390868,0.331502643,0,8.46e-08,0,0,0,0,0,0,0,0.138497492,0,0,1.39e-12,0.871746644,0,0,2.31e-13,0.000443,0,0.406794837,0,0,99.88919902,0,0,0,0,0,39.16505094,0,0,0.352630309,0,0.494010884,0.158358378,100.7288512,0,0.022814949,0,0,0.219053305,0,0.112955439,0,0,0,0,0,0,0,123.572903,0,2.548500847,3.73e-07,0,1.818206385,0,0,0,0,0,0,15.08261828,0,0.354144733,0,0,0,0,0,0,0.016834046,0.02664837,1.44553748,0,0,0,0,0.036775787,1.102906575,0.013298424,0,0,0.433348302,0,0,0,0.000219,0.409582937,0,0,0,0,0,0,0,0.000586,0,0,1.971536158,0,0,2.246127115,84.99693976,0,0,0,0,0,0.000179,0,175.6203364,0.066932888,0.579712488,0,0,0,0,0.735079073,0,0,0,0,0.119013663,0,0,0,0,0,0,2.554766524,0.053133255,119.3777671,0,0,0.79844606,0,0.120742966,0,0.360931145,0.514389228,0,0.010604266,0,1.467484391,0.447600901,0.671832246,0,1.744069698,0,0,137.5753452,1.457933181,0,0.005819455,0,0,0.2810122,154.5839617,0.427579981,90.3408799,0.023805599,0,0
80012|PHC3|Q8NDX5,0,0,18.93869696,0,0,0,0,0,0,0,35.48078659,0,0,0,0,0,0,0,0,20.53540378,0,0,0,0,0,0,0,0,0,0,0,0,7.814864081,0,0,0,0,0,0,0,0.011647235,0,0,0,0,1.995811581,0.022817443,0,0,0,0,0,0,0,0,13.78282488,0,0,0,44.37566537,0,0.001976628,0,0,26.01458297,0,0,0,10.69261131,0,0,0,0,0,0,0,0,0,0,0,0,0,7.400093251,0,26.17430238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004172167,0,0,0,0,0,0,0,34.85701464,0,0,0,0,0,0,0,0,0,0,29.72085698,0,0,0,0,0,0.289302598,0,0,0,0,12.41697219,0,23.2848772,0,0,0,0,0,0,0,0,0,13.99893355,8.427859109,0,0,0,0,0,0,0,0,51.06799559,0,0,2.769726095,0.006297952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.86210539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.24306926,0,0,0,0,0,0,34.05937192,0
10765|KDM5B|Q9UGL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.165382015,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13622618,0,0,0,0,0,0,0,0,0.545759007,0,0,0,2.985174431,0,3.281120685,0,0,0,0,14.24079171,0,0,0,0,0,1.235068333,0,0,0,0.014948431,2.023567313,0,0,0,0,0,0,0,0,0,0,0,0.352630309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001212832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146319608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502840404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.559686644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54093|SETD4|Q9NVD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020329978,0,0,0,0,0,0,0,0,0,0,2.089016282,0,0,0,3.071801355,2.159911325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07687127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79960|PHF17|Q6IE81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.101110338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002047449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326722602,0.005780275,0,0,0,0,0,0,0,0,0,0,0.277622904,0.494010884,0,0,0,0,136.0909336,0,0,0.470358684,0,0,24.68773309,0,0,0,0,0,0,0,0,0,0,0,0,0.440992098,0,0,0,0,0,0,0,0,0,0,0.388115313,0,0,0,0,0,0,0.093463368,0,38.502473,0,0,0,0,0.74435092,14.06682483,0,0,0,1.341311095,0,0,0,0.035052086,1.478746507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185616,0,0.687624207,0,0,0,0,0,0,21.80547919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.023445253,0,0,0,0,0,0,0,0,34.63547622,0,0,0,0,48.59650276,0,0,34.57895677,0,0,0,0,0,0,0,0.495551583,0,0,0
11143|KAT7|O95251,0,0,0,0,0,11.32465739,0.407036677,0,0,0,0,0,0,0,1.184928482,0,0,0,0,0,3.497940956,0,0,0,0,0,0,0,0,0,0,0.650377181,0,0,0,0,0,0,0,0.743616008,0,0,0,0.023950505,0,0,0.000245,0,0,0,0,0,0,0,0,0,0,1.22e-05,0,0,0,0.046189985,0.037869505,1.993799986,0.013114495,0,0,0,0,0,0,0,0,0.10126006,0.158358378,0,0,0,136.0909336,0,0,0,0.146462332,0,0,196.5456211,0,0,0,0,0,0,0,0,0,0,0,0,0.001115751,0,0,0,0,0,0,0,0,0,0,0.582563869,0,0,0,0,0,0,0.868440809,0.018689482,59.20765977,0,0,0,0,0.300165859,82.52590779,0,0.867128785,0,1.350518908,0,0,0,0.001810179,1.056344327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01061443,0,0.265762386,0,0.93680648,0,0,0,0,52.2139505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566528428,0,0.846608255,0,0,0,0,0.000383,0,55.47086972,0,0.708557704,0,0,150.7090461,0,0,59.36982072,0,0,0,0,0,0,0,1.366305194,0,0,0
8289|ARID1A|O14497,0,0,0,0,42.17612258,0,99.52562501,0,24.01309639,0,0,0,146.514968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316093998,0,0,0,0,0.062930557,0,0,0,62.79512352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148314803,0.000812,0,0,0,0,114.8643677,0,0,0,0,0,45.31826928,100.7288512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.4944776,0,0,1.716157424,0,0,0,0,0,0,0,0,25.40741666,0,0,0,0,0,0,0,0,0.031933098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.7933219,0,0,0,0,0,0,0,136.0558352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.3803189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.8608754,0,0,0,0,0,0,171.1528096,0,100.8097497,0,0,0
26013|L3MBTL1|Q9Y468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.38613769,0.316937682,0,0,0,0,0,0,0,0,0,0,0.741281769,0,0,0.845902556,0,0,0.00068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.468842451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.075719899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802902922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
